cik,company,form,date,filing_index_url
1534375,"MONDRIAN EMERGING MARKETS SMALL CAP EQUITY FUND, L.P.",D/A,2024-03-04,https://www.sec.gov/Archives/edgar/data/1534375/000139372524000064/primary_doc.xml
1539408,"Edgar Street Capital, LLC",D,2024-01-16,https://www.sec.gov/Archives/edgar/data/1539408/000095017224000010/primary_doc.xml
1539517,"WGI Emerging Markets Smaller Companies Fund, LLC",D/A,2024-03-01,https://www.sec.gov/Archives/edgar/data/1539517/000153951724000001/primary_doc.xml
1539852,PARAMETRIC DEFENSIVE EQUITY FUND LLC,D/A,2024-02-01,https://www.sec.gov/Archives/edgar/data/1539852/000094562124000143/primary_doc.xml
1539930,Mayflower REIT LLC,D,2024-01-04,https://www.sec.gov/Archives/edgar/data/1539930/000153993024000002/primary_doc.xml
1539934,"Pier Park, LLC",D,2024-01-04,https://www.sec.gov/Archives/edgar/data/1539934/000153993424000002/primary_doc.xml
1540486,"Central Park Group Activist Fund, LLC",D/A,2024-02-01,https://www.sec.gov/Archives/edgar/data/1540486/000101297524000051/primary_doc.xml
1542937,"Lazard Core Fixed Income Portfolio, a series of Lazard Fixed Income Funds, LLC",D/A,2024-02-21,https://www.sec.gov/Archives/edgar/data/1542937/000154293724000001/primary_doc.xml
1544131,"Invesco Small Cap Growth Fund, LLC",D/A,2024-02-13,https://www.sec.gov/Archives/edgar/data/1544131/000154413124000002/primary_doc.xml
1544752,"Okabena Bond Fund, LLC",D/A,2024-03-22,https://www.sec.gov/Archives/edgar/data/1544752/000154475224000001/primary_doc.xml
1544753,"Okabena Opportunities Fund, LLC",D/A,2024-03-22,https://www.sec.gov/Archives/edgar/data/1544753/000154475324000001/primary_doc.xml
1544755,"Okabena U.S. Equity Fund, LLC",D/A,2024-03-22,https://www.sec.gov/Archives/edgar/data/1544755/000154475524000001/primary_doc.xml
1544764,"Okabena Marketable Alternatives Fund II, LLC",D/A,2024-03-22,https://www.sec.gov/Archives/edgar/data/1544764/000154476424000001/primary_doc.xml
1544766,"Okabena International Equity Fund, LLC",D/A,2024-03-22,https://www.sec.gov/Archives/edgar/data/1544766/000154476624000001/primary_doc.xml
1544785,"Okabena Fixed Income Fund, LLC",D/A,2024-03-22,https://www.sec.gov/Archives/edgar/data/1544785/000154478524000001/primary_doc.xml
1544786,"Okabena Diversified Equity Fund, LLC",D/A,2024-03-22,https://www.sec.gov/Archives/edgar/data/1544786/000154478624000001/primary_doc.xml
1544787,"Okabena Marketable Alternatives Fund, LLC",D/A,2024-03-22,https://www.sec.gov/Archives/edgar/data/1544787/000154478724000001/primary_doc.xml
1544788,"Okabena Special Opportunities Fund, LLC",D/A,2024-03-22,https://www.sec.gov/Archives/edgar/data/1544788/000154478824000001/primary_doc.xml
1545221,Grow Small Cap Equity Long/Short L.P.,D,2024-03-28,https://www.sec.gov/Archives/edgar/data/1545221/000154522124000006/primary_doc.xml
1545258,"Anderson International Partner II, LLC",D/A,2024-03-26,https://www.sec.gov/Archives/edgar/data/1545258/000154525824000001/primary_doc.xml
1545260,"Anderson Republics Fund, LLC",D/A,2024-03-26,https://www.sec.gov/Archives/edgar/data/1545260/000154526024000001/primary_doc.xml
1545261,"Anderson RS Growth Fund, LLC",D/A,2024-03-26,https://www.sec.gov/Archives/edgar/data/1545261/000154526124000001/primary_doc.xml
1545290,"Anderson Cash Partners II, LLC",D/A,2024-03-26,https://www.sec.gov/Archives/edgar/data/1545290/000154529024000001/primary_doc.xml
1545451,"Pelicanview Total Return Fund, LLC",D/A,2024-03-08,https://www.sec.gov/Archives/edgar/data/1545451/000139834424005681/primary_doc.xml
1545681,"Itasca Capital Partners, LLC",D/A,2024-02-08,https://www.sec.gov/Archives/edgar/data/1545681/000156611424000013/primary_doc.xml
1546554,MFS International Concentrated Equity LLC,D/A,2024-01-24,https://www.sec.gov/Archives/edgar/data/1546554/000154655424000001/primary_doc.xml
1546975,"D. E. Shaw Asymptote Fund, L.L.C.",D/A,2024-03-15,https://www.sec.gov/Archives/edgar/data/1546975/000177604524000002/primary_doc.xml
1547430,TS&W International Small Cap Equity Fund,D/A,2024-02-08,https://www.sec.gov/Archives/edgar/data/1547430/000139372524000032/primary_doc.xml
1551459,Aqua Vitea LLC,D,2024-03-13,https://www.sec.gov/Archives/edgar/data/1551459/000155145924000001/primary_doc.xml
1555643,"Scarab Funds, LLC",D/A,2024-03-29,https://www.sec.gov/Archives/edgar/data/1555643/000155564324000003/primary_doc.xml
1555870,"Walton Renaissance State Credit, LLC",D,2024-01-12,https://www.sec.gov/Archives/edgar/data/1555870/000169395724000005/primary_doc.xml
1555883,"Delegate Lighthouse Select Fund, LLC",D/A,2024-02-14,https://www.sec.gov/Archives/edgar/data/1555883/000155588324000003/primary_doc.xml
1555911,"Walton Heights State Credit, LLC",D,2024-01-12,https://www.sec.gov/Archives/edgar/data/1555911/000169395724000002/primary_doc.xml
1556303,BOM DIA IMPORTS LLC,D,2024-03-20,https://www.sec.gov/Archives/edgar/data/1556303/000155630324000001/primary_doc.xml
1557323,IR&M Tax-Efficient Crossover Bond Fund LLC,D/A,2024-02-16,https://www.sec.gov/Archives/edgar/data/1557323/000155732324000002/primary_doc.xml
1557827,Atomic Object LLC,D,2024-03-05,https://www.sec.gov/Archives/edgar/data/1557827/000090572924000048/primary_doc.xml
1558733,"BlueArc Global Macro Fund, LLC",D/A,2024-03-15,https://www.sec.gov/Archives/edgar/data/1558733/000155873324000001/primary_doc.xml
1559278,CoastEdge Focus Fund Offshore LLC,D/A,2024-03-19,https://www.sec.gov/Archives/edgar/data/1559278/000155927824000001/primary_doc.xml
1559804,"Two Sigma Active Extension U.S. Small Cap Equity Fund, LP",D/A,2024-01-19,https://www.sec.gov/Archives/edgar/data/1559804/000091957424000446/primary_doc.xml
1562326,John W. Bristol Equity Fund I LLC,D,2024-02-08,https://www.sec.gov/Archives/edgar/data/1562326/000108514624000857/primary_doc.xml
1562326,John W. Bristol Equity Fund I LLC,D,2024-03-13,https://www.sec.gov/Archives/edgar/data/1562326/000108514624001593/primary_doc.xml
1564308,"MemorialCare Surgical Center at Saddleback, LLC",D/A,2024-02-23,https://www.sec.gov/Archives/edgar/data/1564308/000156430824000002/primary_doc.xml
1564308,"MemorialCare Surgical Center at Saddleback, LLC",D,2024-01-30,https://www.sec.gov/Archives/edgar/data/1564308/000156430824000001/primary_doc.xml
1564924,"Thornburg Developing World Fund (Q.P.), LLC",D/A,2024-02-02,https://www.sec.gov/Archives/edgar/data/1564924/000114036124005362/primary_doc.xml
1565802,"Bear Creek Warehouse, LLC",D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1565802/000156580224000001/primary_doc.xml
1565802,"Bear Creek Warehouse, LLC",D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1565802/000156580224000002/primary_doc.xml
1565802,"Bear Creek Warehouse, LLC",D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1565802/000156580224000003/primary_doc.xml
1565802,"Bear Creek Warehouse, LLC",D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1565802/000156580224000004/primary_doc.xml
1565802,"Bear Creek Warehouse, LLC",D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1565802/000156580224000005/primary_doc.xml
1565802,"Bear Creek Warehouse, LLC",D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1565802/000156580224000006/primary_doc.xml
1565802,"Bear Creek Warehouse, LLC",D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1565802/000156580224000007/primary_doc.xml
1565802,"Bear Creek Warehouse, LLC",D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1565802/000156580224000008/primary_doc.xml
1565802,"Bear Creek Warehouse, LLC",D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1565802/000156580224000009/primary_doc.xml
1565802,"Bear Creek Warehouse, LLC",D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1565802/000156580224000010/primary_doc.xml
1565802,"Bear Creek Warehouse, LLC",D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1565802/000156580224000011/primary_doc.xml
1565802,"Bear Creek Warehouse, LLC",D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1565802/000156580224000012/primary_doc.xml
1565802,"Bear Creek Warehouse, LLC",D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1565802/000174523524000024/primary_doc.xml
1565802,"Bear Creek Warehouse, LLC",D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1565802/000174523524000025/primary_doc.xml
1565802,"Bear Creek Warehouse, LLC",D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1565802/000174523524000026/primary_doc.xml
1565802,"Bear Creek Warehouse, LLC",D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1565802/000174523524000027/primary_doc.xml
1565802,"Bear Creek Warehouse, LLC",D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1565802/000174523524000028/primary_doc.xml
1565802,"Bear Creek Warehouse, LLC",D,2024-02-28,https://www.sec.gov/Archives/edgar/data/1565802/000174523524000023/primary_doc.xml
1565991,"Defender Capital Partners, LLC",D/A,2024-01-16,https://www.sec.gov/Archives/edgar/data/1565991/000156599124000001/primary_doc.xml
1566136,"D. E. Shaw All Country Global Alpha Extension Fund, L.L.C.",D/A,2024-03-15,https://www.sec.gov/Archives/edgar/data/1566136/000156613624000001/primary_doc.xml
1566704,Quantitative Tactical Aggressive Fund II LLC,D/A,2024-02-27,https://www.sec.gov/Archives/edgar/data/1566704/000131586324000316/primary_doc.xml
1567004,"TAH Core Fund, LLC",D/A,2024-01-12,https://www.sec.gov/Archives/edgar/data/1567004/000091957424000359/primary_doc.xml
1567043,"Apple Blossom REIT, LLC",D,2024-01-04,https://www.sec.gov/Archives/edgar/data/1567043/000156704324000002/primary_doc.xml
1568763,Fisher Investments Institutional Fund Global Small Cap Fund,D/A,2024-01-09,https://www.sec.gov/Archives/edgar/data/1568763/000156876324000001/primary_doc.xml
1569212,Queensboro Fund LLC,D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1569212/000156921224000001/primary_doc.xml
1569213,"Almond Global Fund, LLC",D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1569213/000151269524000002/primary_doc.xml
1569451,Napier Park Eton Fund US Feeder LLC,D/A,2024-02-14,https://www.sec.gov/Archives/edgar/data/1569451/000156945124000001/primary_doc.xml
1570007,"CAPITAL PRESERVATION 100, LLC",D/A,2024-02-13,https://www.sec.gov/Archives/edgar/data/1570007/000146185924000005/primary_doc.xml
1570213,"FIG Capital Investments, LLC",D/A,2024-01-18,https://www.sec.gov/Archives/edgar/data/1570213/000157021324000001/primary_doc.xml
1571736,"Hari Mari, LLC",D,2024-01-24,https://www.sec.gov/Archives/edgar/data/1571736/000157173624000002/primary_doc.xml
1573465,"Punch Micro Cap Partners, LLC",D/A,2024-03-28,https://www.sec.gov/Archives/edgar/data/1573465/000157346524000001/primary_doc.xml
1573705,OBS Employee Equipment Leasing Program LLC,D,2024-02-13,https://www.sec.gov/Archives/edgar/data/1573705/000157370524000001/primary_doc.xml
1574679,"Mashburn, LLC",D,2024-01-11,https://www.sec.gov/Archives/edgar/data/1574679/000147450624000035/primary_doc.xml
1575246,"Advantage Health Properties, L.L.C.",D,2024-02-28,https://www.sec.gov/Archives/edgar/data/1575246/000157524624000001/primary_doc.xml
1576396,New Vernon Insurance Fund LLC,D/A,2024-01-04,https://www.sec.gov/Archives/edgar/data/1576396/000157639624000001/primary_doc.xml
1578557,Meristem Global Equity Fund LLC,D/A,2024-01-30,https://www.sec.gov/Archives/edgar/data/1578557/000157855724000001/primary_doc.xml
1578654,"Logboat Brewing Company, LLC",D,2024-02-22,https://www.sec.gov/Archives/edgar/data/1578654/000157865424000001/primary_doc.xml
1581243,SBB Research Group Investors II LLC,D/A,2024-02-21,https://www.sec.gov/Archives/edgar/data/1581243/000158124324000001/primary_doc.xml
1581245,SBB Research Group Investors III LLC,D/A,2024-02-21,https://www.sec.gov/Archives/edgar/data/1581245/000158124524000001/primary_doc.xml
1581246,SBB Research Group Investors IV LLC,D/A,2024-02-21,https://www.sec.gov/Archives/edgar/data/1581246/000158124624000001/primary_doc.xml
1581500,"Kopernik Global All-Cap Fund, LP",D/A,2024-03-01,https://www.sec.gov/Archives/edgar/data/1581500/000158150024000001/primary_doc.xml
1581505,"Kopernik Global All-Cap Offshore Fund, Ltd.",D/A,2024-03-01,https://www.sec.gov/Archives/edgar/data/1581505/000158150524000002/primary_doc.xml
1587336,"Mosaic Distributors, LLC",D/A,2024-03-14,https://www.sec.gov/Archives/edgar/data/1587336/000158733624000002/primary_doc.xml
1587336,"Mosaic Distributors, LLC",D,2024-01-04,https://www.sec.gov/Archives/edgar/data/1587336/000158733624000001/primary_doc.xml
1587469,"Conversio Health, LLC",D,2024-02-09,https://www.sec.gov/Archives/edgar/data/1587469/000158746924000002/primary_doc.xml
1587664,Merganser Floating Rate Bond Fund LLC,D/A,2024-02-12,https://www.sec.gov/Archives/edgar/data/1587664/000113072424000002/primary_doc.xml
1588138,"Walton Pointe Tax Credit, LLC",D,2024-01-12,https://www.sec.gov/Archives/edgar/data/1588138/000169395724000004/primary_doc.xml
1588140,"Walton Oaks Family 2 Tax Credit, LLC",D,2024-01-12,https://www.sec.gov/Archives/edgar/data/1588140/000169395724000003/primary_doc.xml
1588299,BlackRock Credit Alpha Fund LLC,D/A,2024-01-17,https://www.sec.gov/Archives/edgar/data/1588299/000200828324000001/primary_doc.xml
1588390,Delos Living LLC,D,2024-03-22,https://www.sec.gov/Archives/edgar/data/1588390/000158839024000001/primary_doc.xml
1589500,"Glynn Public Equity Fund, LLC",D/A,2024-02-29,https://www.sec.gov/Archives/edgar/data/1589500/000158950024000001/primary_doc.xml
1591138,iSAM Vector LLC,D/A,2024-03-04,https://www.sec.gov/Archives/edgar/data/1591138/000159113824000001/primary_doc.xml
1591229,"Deloitte Touche Tohmatsu Services, LLC",D/A,2024-01-24,https://www.sec.gov/Archives/edgar/data/1591229/000116797824000008/primary_doc.xml
1591229,"Deloitte Touche Tohmatsu Services, LLC",D,2024-01-24,https://www.sec.gov/Archives/edgar/data/1591229/000116797824000009/primary_doc.xml
1591392,Bear Creek Longhorn Housing LLC,D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1591392/000174523524000019/primary_doc.xml
1591392,Bear Creek Longhorn Housing LLC,D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1591392/000174523524000020/primary_doc.xml
1591392,Bear Creek Longhorn Housing LLC,D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1591392/000174523524000021/primary_doc.xml
1591392,Bear Creek Longhorn Housing LLC,D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1591392/000174523524000022/primary_doc.xml
1592082,"Provell Pharmaceuticals, LLC",D,2024-02-14,https://www.sec.gov/Archives/edgar/data/1592082/000159208224000001/primary_doc.xml
1592916,"Acadian Emerging Markets Managed Volatility Equity Fund, LLC",D/A,2024-01-05,https://www.sec.gov/Archives/edgar/data/1592916/000159291624000001/primary_doc.xml
1593385,Hudson Valley Property Group LLC,D,2024-01-03,https://www.sec.gov/Archives/edgar/data/1593385/000159338524000001/primary_doc.xml
1593855,"AXA IM U.S. HIGH YIELD FUND, LLC",D/A,2024-01-19,https://www.sec.gov/Archives/edgar/data/1593855/000094366324000006/primary_doc.xml
1594084,"JW Opportunities Fund, LLC",D/A,2024-03-15,https://www.sec.gov/Archives/edgar/data/1594084/000159408424000001/primary_doc.xml
1594439,"Buchanan Mortgage Holdings, LLC",D,2024-03-14,https://www.sec.gov/Archives/edgar/data/1594439/000159443924000002/primary_doc.xml
1594764,"D. E. Shaw Orienteer Fund, L.L.C.",D/A,2024-03-15,https://www.sec.gov/Archives/edgar/data/1594764/000193783824000003/primary_doc.xml
1595133,VANTEX MORTGAGE FUND LLC,D/A,2024-01-08,https://www.sec.gov/Archives/edgar/data/1595133/000159513324000002/primary_doc.xml
1596541,"SEAMANS NEW ERA TECHNOLOGIES GROWTH FUND, LLC",D/A,2024-01-31,https://www.sec.gov/Archives/edgar/data/1596541/000159654124000001/primary_doc.xml
1597009,New Vernon Global Opportunity Institutional Fund LLC,D/A,2024-01-04,https://www.sec.gov/Archives/edgar/data/1597009/000159700924000001/primary_doc.xml
1597039,New Vernon Global Opportunity Fund II LLC,D/A,2024-01-04,https://www.sec.gov/Archives/edgar/data/1597039/000159703924000001/primary_doc.xml
1599206,"Thornburg Multisector Opportunistic Fund (Q.P.), LLC",D/A,2024-02-05,https://www.sec.gov/Archives/edgar/data/1599206/000114036124005691/primary_doc.xml
1600693,"North Texas Renal Management, LLC",D,2024-01-18,https://www.sec.gov/Archives/edgar/data/1600693/000089552724000003/primary_doc.xml
1601087,Maple Leaf FX Fund LLC,D/A,2024-02-28,https://www.sec.gov/Archives/edgar/data/1601087/000160108724000001/primary_doc.xml
1601886,"BHBL, LLC",D/A,2024-03-21,https://www.sec.gov/Archives/edgar/data/1601886/000160188624000001/primary_doc.xml
1603544,Birchview Fund LLC,D/A,2024-01-22,https://www.sec.gov/Archives/edgar/data/1603544/000160354424000001/primary_doc.xml
1605615,"Altfest Alternative Value Fund I, LLC",D/A,2024-02-16,https://www.sec.gov/Archives/edgar/data/1605615/000110465924024732/primary_doc.xml
1606900,"American Title Solutions, LLC",D,2024-01-16,https://www.sec.gov/Archives/edgar/data/1606900/000160690024000001/primary_doc.xml
1607585,"Ehrenberg Chesler Capital Partners, LLC",D,2024-02-20,https://www.sec.gov/Archives/edgar/data/1607585/000160758524000003/primary_doc.xml
1607627,Qnect LLC,D,2024-03-27,https://www.sec.gov/Archives/edgar/data/1607627/000160762724000001/primary_doc.xml
1608384,"Boston Common International Sustainable Climate Fund, LLC",D,2024-01-05,https://www.sec.gov/Archives/edgar/data/1608384/000160838424000001/primary_doc.xml
1608716,"Radiology Partners Holdings, LLC",D,2024-03-07,https://www.sec.gov/Archives/edgar/data/1608716/000160871624000001/primary_doc.xml
1609212,"AMG Pantheon Master Fund, LLC",D/A,2024-01-10,https://www.sec.gov/Archives/edgar/data/1609212/000160921224000001/primary_doc.xml
1610812,SBB Research Group Polysight I LLC,D/A,2024-02-21,https://www.sec.gov/Archives/edgar/data/1610812/000161081224000001/primary_doc.xml
1610946,BLS GLOBAL EQUITIES LLC,D/A,2024-02-16,https://www.sec.gov/Archives/edgar/data/1610946/000161094624000001/primary_doc.xml
1611912,"Lexington Downtown Hotel Investment, LLC",D,2024-02-02,https://www.sec.gov/Archives/edgar/data/1611912/000110465924010153/primary_doc.xml
1612637,"RET Multi Strategy Fund, LLC",D/A,2024-02-27,https://www.sec.gov/Archives/edgar/data/1612637/000161263724000001/primary_doc.xml
1614461,AEGIS ASSET BACKED SECURITIES LLC,D/A,2024-01-25,https://www.sec.gov/Archives/edgar/data/1614461/000161446124000002/primary_doc.xml
1615910,Soroban Opportunities Fund LLC,D/A,2024-02-15,https://www.sec.gov/Archives/edgar/data/1615910/000161591024000001/primary_doc.xml
1618802,IR&M Long Credit Fund LLC,D/A,2024-02-16,https://www.sec.gov/Archives/edgar/data/1618802/000161880224000002/primary_doc.xml
1619307,Advantia Holdings LLC,D,2024-01-16,https://www.sec.gov/Archives/edgar/data/1619307/000161930724000001/primary_doc.xml
1620271,"SG Holdings, LLC",D,2024-03-28,https://www.sec.gov/Archives/edgar/data/1620271/000162027124000002/primary_doc.xml
1623385,Pelham Long/Short Small Cap Fund LP,D/A,2024-02-09,https://www.sec.gov/Archives/edgar/data/1623385/000090266424001311/primary_doc.xml
1623386,Pelham Long/Short Small Cap Fund Ltd,D/A,2024-02-09,https://www.sec.gov/Archives/edgar/data/1623386/000090266424001312/primary_doc.xml
1624591,IR&M Long Government/Credit Fund LLC,D/A,2024-02-16,https://www.sec.gov/Archives/edgar/data/1624591/000162459124000002/primary_doc.xml
1625925,"Zuppler Onl. Food Order, LLC",D,2024-01-23,https://www.sec.gov/Archives/edgar/data/1625925/000162592524000002/primary_doc.xml
1626753,"AGP Armistice Capital, LLC",D/A,2024-03-26,https://www.sec.gov/Archives/edgar/data/1626753/000162675324000001/primary_doc.xml
